/usr/local/lib/python3.8/dist-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/pytorch/pytorch/aten/src/ATen/native/TensorShape.cpp:3423.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
<<<iteration:[20/525] - total_loss: 6.9731  obj_loss: 0.0772  noobj_loss: 3.9329  bbox_loss: 0.7826  cls_loss: 1.0162
<<<iteration:[500/525] - total_loss: 0.3019  obj_loss: 0.1640  noobj_loss: 0.0777  bbox_loss: 0.0110  cls_loss: 0.0440
<<<iteration:[520/525] - total_loss: 0.2978  obj_loss: 0.1579  noobj_loss: 0.0707  bbox_loss: 0.0128  cls_loss: 0.0407
epoch:27/100 - Train Loss: 0.2992, Val Loss: 0.3064
<<<iteration:[20/525] - total_loss: 0.3386  obj_loss: 0.1843  noobj_loss: 0.0866  bbox_loss: 0.0120  cls_loss: 0.0510
<<<iteration:[40/525] - total_loss: 0.2966  obj_loss: 0.1540  noobj_loss: 0.0785  bbox_loss: 0.0115  cls_loss: 0.0458
<<<iteration:[60/525] - total_loss: 0.2877  obj_loss: 0.1482  noobj_loss: 0.0753  bbox_loss: 0.0121  cls_loss: 0.0415
<<<iteration:[80/525] - total_loss: 0.2917  obj_loss: 0.1676  noobj_loss: 0.0821  bbox_loss: 0.0101  cls_loss: 0.0324
<<<iteration:[100/525] - total_loss: 0.3014  obj_loss: 0.1735  noobj_loss: 0.0874  bbox_loss: 0.0119  cls_loss: 0.0248
<<<iteration:[120/525] - total_loss: 0.2974  obj_loss: 0.1730  noobj_loss: 0.0830  bbox_loss: 0.0099  cls_loss: 0.0332
<<<iteration:[140/525] - total_loss: 0.2776  obj_loss: 0.1549  noobj_loss: 0.0732  bbox_loss: 0.0116  cls_loss: 0.0282
<<<iteration:[160/525] - total_loss: 0.2714  obj_loss: 0.1522  noobj_loss: 0.0797  bbox_loss: 0.0104  cls_loss: 0.0274
<<<iteration:[180/525] - total_loss: 0.2821  obj_loss: 0.1520  noobj_loss: 0.0803  bbox_loss: 0.0122  cls_loss: 0.0291
<<<iteration:[200/525] - total_loss: 0.3216  obj_loss: 0.1940  noobj_loss: 0.0748  bbox_loss: 0.0107  cls_loss: 0.0368
<<<iteration:[220/525] - total_loss: 0.3138  obj_loss: 0.1641  noobj_loss: 0.0801  bbox_loss: 0.0113  cls_loss: 0.0529
<<<iteration:[240/525] - total_loss: 0.3312  obj_loss: 0.1603  noobj_loss: 0.0866  bbox_loss: 0.0123  cls_loss: 0.0659
<<<iteration:[260/525] - total_loss: 0.3119  obj_loss: 0.1660  noobj_loss: 0.0784  bbox_loss: 0.0120  cls_loss: 0.0466
<<<iteration:[280/525] - total_loss: 0.3157  obj_loss: 0.1709  noobj_loss: 0.0810  bbox_loss: 0.0137  cls_loss: 0.0358
<<<iteration:[300/525] - total_loss: 0.2762  obj_loss: 0.1446  noobj_loss: 0.0764  bbox_loss: 0.0113  cls_loss: 0.0370
<<<iteration:[320/525] - total_loss: 0.3194  obj_loss: 0.1552  noobj_loss: 0.0807  bbox_loss: 0.0127  cls_loss: 0.0605
<<<iteration:[340/525] - total_loss: 0.3109  obj_loss: 0.1586  noobj_loss: 0.0752  bbox_loss: 0.0147  cls_loss: 0.0412
<<<iteration:[360/525] - total_loss: 0.3006  obj_loss: 0.1516  noobj_loss: 0.0714  bbox_loss: 0.0145  cls_loss: 0.0411
<<<iteration:[380/525] - total_loss: 0.2952  obj_loss: 0.1679  noobj_loss: 0.0797  bbox_loss: 0.0127  cls_loss: 0.0238
<<<iteration:[400/525] - total_loss: 0.2873  obj_loss: 0.1504  noobj_loss: 0.0788  bbox_loss: 0.0129  cls_loss: 0.0330
<<<iteration:[420/525] - total_loss: 0.2729  obj_loss: 0.1496  noobj_loss: 0.0815  bbox_loss: 0.0112  cls_loss: 0.0266
<<<iteration:[440/525] - total_loss: 0.2807  obj_loss: 0.1695  noobj_loss: 0.0754  bbox_loss: 0.0096  cls_loss: 0.0253
<<<iteration:[460/525] - total_loss: 0.2943  obj_loss: 0.1748  noobj_loss: 0.0844  bbox_loss: 0.0098  cls_loss: 0.0285
<<<iteration:[480/525] - total_loss: 0.2862  obj_loss: 0.1629  noobj_loss: 0.0769  bbox_loss: 0.0106  cls_loss: 0.0320
<<<iteration:[500/525] - total_loss: 0.2969  obj_loss: 0.1641  noobj_loss: 0.0752  bbox_loss: 0.0121  cls_loss: 0.0346
<<<iteration:[520/525] - total_loss: 0.2909  obj_loss: 0.1675  noobj_loss: 0.0712  bbox_loss: 0.0109  cls_loss: 0.0331
epoch:28/100 - Train Loss: 0.2975, Val Loss: 0.3048
<<<iteration:[20/525] - total_loss: 0.3184  obj_loss: 0.1583  noobj_loss: 0.0819  bbox_loss: 0.0132  cls_loss: 0.0531
<<<iteration:[40/525] - total_loss: 0.3095  obj_loss: 0.1743  noobj_loss: 0.0750  bbox_loss: 0.0113  cls_loss: 0.0410
<<<iteration:[60/525] - total_loss: 0.2810  obj_loss: 0.1457  noobj_loss: 0.0829  bbox_loss: 0.0117  cls_loss: 0.0353
<<<iteration:[80/525] - total_loss: 0.3050  obj_loss: 0.1730  noobj_loss: 0.0843  bbox_loss: 0.0113  cls_loss: 0.0335
<<<iteration:[100/525] - total_loss: 0.3088  obj_loss: 0.1683  noobj_loss: 0.0832  bbox_loss: 0.0119  cls_loss: 0.0395
<<<iteration:[120/525] - total_loss: 0.2921  obj_loss: 0.1610  noobj_loss: 0.0781  bbox_loss: 0.0106  cls_loss: 0.0391
<<<iteration:[140/525] - total_loss: 0.3077  obj_loss: 0.1650  noobj_loss: 0.0769  bbox_loss: 0.0138  cls_loss: 0.0355
<<<iteration:[160/525] - total_loss: 0.3132  obj_loss: 0.1642  noobj_loss: 0.0791  bbox_loss: 0.0131  cls_loss: 0.0438
<<<iteration:[180/525] - total_loss: 0.2836  obj_loss: 0.1602  noobj_loss: 0.0830  bbox_loss: 0.0105  cls_loss: 0.0292
<<<iteration:[200/525] - total_loss: 0.3074  obj_loss: 0.1684  noobj_loss: 0.0852  bbox_loss: 0.0119  cls_loss: 0.0369
<<<iteration:[220/525] - total_loss: 0.3132  obj_loss: 0.1783  noobj_loss: 0.0842  bbox_loss: 0.0102  cls_loss: 0.0421
<<<iteration:[240/525] - total_loss: 0.3043  obj_loss: 0.1480  noobj_loss: 0.0854  bbox_loss: 0.0146  cls_loss: 0.0408
<<<iteration:[260/525] - total_loss: 0.2970  obj_loss: 0.1655  noobj_loss: 0.0801  bbox_loss: 0.0108  cls_loss: 0.0374
<<<iteration:[280/525] - total_loss: 0.2903  obj_loss: 0.1775  noobj_loss: 0.0802  bbox_loss: 0.0097  cls_loss: 0.0244
<<<iteration:[300/525] - total_loss: 0.3052  obj_loss: 0.1703  noobj_loss: 0.0759  bbox_loss: 0.0134  cls_loss: 0.0301
<<<iteration:[320/525] - total_loss: 0.3266  obj_loss: 0.1665  noobj_loss: 0.0803  bbox_loss: 0.0145  cls_loss: 0.0474
<<<iteration:[340/525] - total_loss: 0.3303  obj_loss: 0.1678  noobj_loss: 0.0811  bbox_loss: 0.0136  cls_loss: 0.0538
<<<iteration:[360/525] - total_loss: 0.2814  obj_loss: 0.1646  noobj_loss: 0.0731  bbox_loss: 0.0105  cls_loss: 0.0276
<<<iteration:[380/525] - total_loss: 0.2755  obj_loss: 0.1470  noobj_loss: 0.0822  bbox_loss: 0.0105  cls_loss: 0.0350
<<<iteration:[400/525] - total_loss: 0.2761  obj_loss: 0.1467  noobj_loss: 0.0807  bbox_loss: 0.0110  cls_loss: 0.0342
<<<iteration:[420/525] - total_loss: 0.2987  obj_loss: 0.1546  noobj_loss: 0.0854  bbox_loss: 0.0121  cls_loss: 0.0407
<<<iteration:[440/525] - total_loss: 0.3112  obj_loss: 0.1683  noobj_loss: 0.0862  bbox_loss: 0.0125  cls_loss: 0.0370
<<<iteration:[460/525] - total_loss: 0.3093  obj_loss: 0.1606  noobj_loss: 0.0801  bbox_loss: 0.0118  cls_loss: 0.0497
<<<iteration:[480/525] - total_loss: 0.2893  obj_loss: 0.1649  noobj_loss: 0.0866  bbox_loss: 0.0120  cls_loss: 0.0213
<<<iteration:[500/525] - total_loss: 0.2809  obj_loss: 0.1566  noobj_loss: 0.0800  bbox_loss: 0.0108  cls_loss: 0.0302
<<<iteration:[520/525] - total_loss: 0.2773  obj_loss: 0.1531  noobj_loss: 0.0832  bbox_loss: 0.0099  cls_loss: 0.0331
epoch:29/100 - Train Loss: 0.2993, Val Loss: 0.3025
<<<iteration:[20/525] - total_loss: 0.2968  obj_loss: 0.1615  noobj_loss: 0.0917  bbox_loss: 0.0132  cls_loss: 0.0234
<<<iteration:[40/525] - total_loss: 0.2678  obj_loss: 0.1461  noobj_loss: 0.0774  bbox_loss: 0.0104  cls_loss: 0.0310
<<<iteration:[60/525] - total_loss: 0.2945  obj_loss: 0.1694  noobj_loss: 0.0834  bbox_loss: 0.0088  cls_loss: 0.0391
<<<iteration:[80/525] - total_loss: 0.3079  obj_loss: 0.1545  noobj_loss: 0.0835  bbox_loss: 0.0123  cls_loss: 0.0504
<<<iteration:[100/525] - total_loss: 0.3127  obj_loss: 0.1673  noobj_loss: 0.0839  bbox_loss: 0.0118  cls_loss: 0.0443
<<<iteration:[120/525] - total_loss: 0.3090  obj_loss: 0.1850  noobj_loss: 0.0851  bbox_loss: 0.0096  cls_loss: 0.0334
<<<iteration:[140/525] - total_loss: 0.2969  obj_loss: 0.1631  noobj_loss: 0.0871  bbox_loss: 0.0107  cls_loss: 0.0366
<<<iteration:[160/525] - total_loss: 0.3001  obj_loss: 0.1714  noobj_loss: 0.0818  bbox_loss: 0.0110  cls_loss: 0.0328
<<<iteration:[180/525] - total_loss: 0.2935  obj_loss: 0.1666  noobj_loss: 0.0798  bbox_loss: 0.0111  cls_loss: 0.0316
<<<iteration:[200/525] - total_loss: 0.2875  obj_loss: 0.1660  noobj_loss: 0.0883  bbox_loss: 0.0102  cls_loss: 0.0262
<<<iteration:[220/525] - total_loss: 0.3057  obj_loss: 0.1563  noobj_loss: 0.0823  bbox_loss: 0.0134  cls_loss: 0.0411
<<<iteration:[240/525] - total_loss: 0.2950  obj_loss: 0.1544  noobj_loss: 0.0896  bbox_loss: 0.0115  cls_loss: 0.0384
<<<iteration:[260/525] - total_loss: 0.2883  obj_loss: 0.1628  noobj_loss: 0.0925  bbox_loss: 0.0089  cls_loss: 0.0347
<<<iteration:[280/525] - total_loss: 0.2819  obj_loss: 0.1532  noobj_loss: 0.0814  bbox_loss: 0.0104  cls_loss: 0.0358
<<<iteration:[300/525] - total_loss: 0.2905  obj_loss: 0.1566  noobj_loss: 0.0796  bbox_loss: 0.0108  cls_loss: 0.0401
<<<iteration:[320/525] - total_loss: 0.3017  obj_loss: 0.1723  noobj_loss: 0.0824  bbox_loss: 0.0112  cls_loss: 0.0321
<<<iteration:[340/525] - total_loss: 0.2995  obj_loss: 0.1705  noobj_loss: 0.0897  bbox_loss: 0.0120  cls_loss: 0.0240
<<<iteration:[360/525] - total_loss: 0.2951  obj_loss: 0.1675  noobj_loss: 0.0816  bbox_loss: 0.0117  cls_loss: 0.0285
<<<iteration:[380/525] - total_loss: 0.3075  obj_loss: 0.1690  noobj_loss: 0.0872  bbox_loss: 0.0117  cls_loss: 0.0367
<<<iteration:[400/525] - total_loss: 0.2937  obj_loss: 0.1662  noobj_loss: 0.0873  bbox_loss: 0.0099  cls_loss: 0.0341
<<<iteration:[420/525] - total_loss: 0.2826  obj_loss: 0.1545  noobj_loss: 0.0769  bbox_loss: 0.0112  cls_loss: 0.0338
<<<iteration:[440/525] - total_loss: 0.2786  obj_loss: 0.1564  noobj_loss: 0.0844  bbox_loss: 0.0112  cls_loss: 0.0239
<<<iteration:[460/525] - total_loss: 0.2875  obj_loss: 0.1577  noobj_loss: 0.0804  bbox_loss: 0.0106  cls_loss: 0.0365
<<<iteration:[480/525] - total_loss: 0.2927  obj_loss: 0.1706  noobj_loss: 0.0854  bbox_loss: 0.0101  cls_loss: 0.0290
<<<iteration:[500/525] - total_loss: 0.2702  obj_loss: 0.1540  noobj_loss: 0.0780  bbox_loss: 0.0105  cls_loss: 0.0248
<<<iteration:[520/525] - total_loss: 0.3065  obj_loss: 0.1643  noobj_loss: 0.0804  bbox_loss: 0.0121  cls_loss: 0.0418
epoch:30/100 - Train Loss: 0.2932, Val Loss: 0.2995
<<<iteration:[20/525] - total_loss: 0.3093  obj_loss: 0.1704  noobj_loss: 0.0885  bbox_loss: 0.0117  cls_loss: 0.0362
<<<iteration:[40/525] - total_loss: 0.2885  obj_loss: 0.1708  noobj_loss: 0.0850  bbox_loss: 0.0078  cls_loss: 0.0361
<<<iteration:[60/525] - total_loss: 0.2892  obj_loss: 0.1511  noobj_loss: 0.0888  bbox_loss: 0.0113  cls_loss: 0.0370
<<<iteration:[80/525] - total_loss: 0.3037  obj_loss: 0.1841  noobj_loss: 0.0828  bbox_loss: 0.0095  cls_loss: 0.0308
<<<iteration:[100/525] - total_loss: 0.2770  obj_loss: 0.1559  noobj_loss: 0.0787  bbox_loss: 0.0111  cls_loss: 0.0261
<<<iteration:[120/525] - total_loss: 0.2822  obj_loss: 0.1609  noobj_loss: 0.0829  bbox_loss: 0.0101  cls_loss: 0.0293
<<<iteration:[140/525] - total_loss: 0.2898  obj_loss: 0.1545  noobj_loss: 0.0854  bbox_loss: 0.0109  cls_loss: 0.0378
<<<iteration:[160/525] - total_loss: 0.2954  obj_loss: 0.1673  noobj_loss: 0.0849  bbox_loss: 0.0116  cls_loss: 0.0275
<<<iteration:[180/525] - total_loss: 0.3053  obj_loss: 0.1732  noobj_loss: 0.0826  bbox_loss: 0.0112  cls_loss: 0.0348
<<<iteration:[200/525] - total_loss: 0.3166  obj_loss: 0.1668  noobj_loss: 0.0838  bbox_loss: 0.0128  cls_loss: 0.0440
<<<iteration:[220/525] - total_loss: 0.3023  obj_loss: 0.1640  noobj_loss: 0.0866  bbox_loss: 0.0115  cls_loss: 0.0376
<<<iteration:[240/525] - total_loss: 0.2836  obj_loss: 0.1584  noobj_loss: 0.0825  bbox_loss: 0.0102  cls_loss: 0.0330
<<<iteration:[260/525] - total_loss: 0.3014  obj_loss: 0.1565  noobj_loss: 0.0892  bbox_loss: 0.0113  cls_loss: 0.0437
<<<iteration:[280/525] - total_loss: 0.2767  obj_loss: 0.1526  noobj_loss: 0.0799  bbox_loss: 0.0098  cls_loss: 0.0354
<<<iteration:[300/525] - total_loss: 0.2936  obj_loss: 0.1654  noobj_loss: 0.0798  bbox_loss: 0.0110  cls_loss: 0.0335
<<<iteration:[320/525] - total_loss: 0.2796  obj_loss: 0.1564  noobj_loss: 0.0809  bbox_loss: 0.0112  cls_loss: 0.0267
<<<iteration:[340/525] - total_loss: 0.3072  obj_loss: 0.1649  noobj_loss: 0.0840  bbox_loss: 0.0124  cls_loss: 0.0381
<<<iteration:[360/525] - total_loss: 0.2791  obj_loss: 0.1560  noobj_loss: 0.0847  bbox_loss: 0.0091  cls_loss: 0.0353
<<<iteration:[380/525] - total_loss: 0.2836  obj_loss: 0.1512  noobj_loss: 0.0833  bbox_loss: 0.0120  cls_loss: 0.0310
<<<iteration:[400/525] - total_loss: 0.2913  obj_loss: 0.1520  noobj_loss: 0.0813  bbox_loss: 0.0122  cls_loss: 0.0374
<<<iteration:[420/525] - total_loss: 0.2984  obj_loss: 0.1783  noobj_loss: 0.0834  bbox_loss: 0.0109  cls_loss: 0.0236
<<<iteration:[440/525] - total_loss: 0.2987  obj_loss: 0.1669  noobj_loss: 0.0909  bbox_loss: 0.0109  cls_loss: 0.0317
<<<iteration:[460/525] - total_loss: 0.2920  obj_loss: 0.1698  noobj_loss: 0.0917  bbox_loss: 0.0100  cls_loss: 0.0265
<<<iteration:[480/525] - total_loss: 0.2860  obj_loss: 0.1589  noobj_loss: 0.0833  bbox_loss: 0.0107  cls_loss: 0.0321
<<<iteration:[500/525] - total_loss: 0.2997  obj_loss: 0.1642  noobj_loss: 0.0797  bbox_loss: 0.0116  cls_loss: 0.0376
<<<iteration:[520/525] - total_loss: 0.3001  obj_loss: 0.1738  noobj_loss: 0.0871  bbox_loss: 0.0108  cls_loss: 0.0287
epoch:31/100 - Train Loss: 0.2924, Val Loss: 0.2950
<<<iteration:[20/525] - total_loss: 0.3008  obj_loss: 0.1584  noobj_loss: 0.0919  bbox_loss: 0.0121  cls_loss: 0.0357
<<<iteration:[40/525] - total_loss: 0.3006  obj_loss: 0.1702  noobj_loss: 0.0828  bbox_loss: 0.0098  cls_loss: 0.0399
<<<iteration:[60/525] - total_loss: 0.2994  obj_loss: 0.1533  noobj_loss: 0.0881  bbox_loss: 0.0107  cls_loss: 0.0484
<<<iteration:[80/525] - total_loss: 0.2788  obj_loss: 0.1686  noobj_loss: 0.0930  bbox_loss: 0.0090  cls_loss: 0.0190
<<<iteration:[100/525] - total_loss: 0.3014  obj_loss: 0.1801  noobj_loss: 0.0786  bbox_loss: 0.0094  cls_loss: 0.0352
<<<iteration:[120/525] - total_loss: 0.2787  obj_loss: 0.1406  noobj_loss: 0.0847  bbox_loss: 0.0120  cls_loss: 0.0359
<<<iteration:[140/525] - total_loss: 0.2842  obj_loss: 0.1593  noobj_loss: 0.0860  bbox_loss: 0.0110  cls_loss: 0.0268
<<<iteration:[160/525] - total_loss: 0.2620  obj_loss: 0.1438  noobj_loss: 0.0893  bbox_loss: 0.0103  cls_loss: 0.0218
<<<iteration:[180/525] - total_loss: 0.3100  obj_loss: 0.1723  noobj_loss: 0.0884  bbox_loss: 0.0121  cls_loss: 0.0330
<<<iteration:[200/525] - total_loss: 0.2618  obj_loss: 0.1540  noobj_loss: 0.0824  bbox_loss: 0.0086  cls_loss: 0.0235
<<<iteration:[220/525] - total_loss: 0.2911  obj_loss: 0.1656  noobj_loss: 0.0825  bbox_loss: 0.0106  cls_loss: 0.0313
<<<iteration:[240/525] - total_loss: 0.3013  obj_loss: 0.1753  noobj_loss: 0.0807  bbox_loss: 0.0112  cls_loss: 0.0298
<<<iteration:[260/525] - total_loss: 0.3100  obj_loss: 0.1577  noobj_loss: 0.0888  bbox_loss: 0.0121  cls_loss: 0.0476
<<<iteration:[280/525] - total_loss: 0.2842  obj_loss: 0.1587  noobj_loss: 0.0946  bbox_loss: 0.0112  cls_loss: 0.0221
<<<iteration:[300/525] - total_loss: 0.2703  obj_loss: 0.1480  noobj_loss: 0.0860  bbox_loss: 0.0105  cls_loss: 0.0267
<<<iteration:[320/525] - total_loss: 0.2877  obj_loss: 0.1512  noobj_loss: 0.0825  bbox_loss: 0.0108  cls_loss: 0.0411
<<<iteration:[340/525] - total_loss: 0.2930  obj_loss: 0.1575  noobj_loss: 0.0875  bbox_loss: 0.0096  cls_loss: 0.0437
<<<iteration:[360/525] - total_loss: 0.2839  obj_loss: 0.1595  noobj_loss: 0.0833  bbox_loss: 0.0110  cls_loss: 0.0279
<<<iteration:[380/525] - total_loss: 0.3105  obj_loss: 0.1673  noobj_loss: 0.0902  bbox_loss: 0.0110  cls_loss: 0.0429
<<<iteration:[400/525] - total_loss: 0.3061  obj_loss: 0.1622  noobj_loss: 0.0857  bbox_loss: 0.0127  cls_loss: 0.0373
<<<iteration:[420/525] - total_loss: 0.3171  obj_loss: 0.1738  noobj_loss: 0.0819  bbox_loss: 0.0125  cls_loss: 0.0397
<<<iteration:[440/525] - total_loss: 0.2779  obj_loss: 0.1523  noobj_loss: 0.0858  bbox_loss: 0.0102  cls_loss: 0.0316
<<<iteration:[460/525] - total_loss: 0.2893  obj_loss: 0.1608  noobj_loss: 0.0881  bbox_loss: 0.0096  cls_loss: 0.0364
<<<iteration:[480/525] - total_loss: 0.3018  obj_loss: 0.1660  noobj_loss: 0.0816  bbox_loss: 0.0128  cls_loss: 0.0308
<<<iteration:[500/525] - total_loss: 0.2961  obj_loss: 0.1672  noobj_loss: 0.0814  bbox_loss: 0.0102  cls_loss: 0.0375
<<<iteration:[520/525] - total_loss: 0.2863  obj_loss: 0.1623  noobj_loss: 0.0799  bbox_loss: 0.0100  cls_loss: 0.0338
epoch:32/100 - Train Loss: 0.2908, Val Loss: 0.3078
<<<iteration:[20/525] - total_loss: 0.2948  obj_loss: 0.1680  noobj_loss: 0.0909  bbox_loss: 0.0105  cls_loss: 0.0287
<<<iteration:[40/525] - total_loss: 0.2991  obj_loss: 0.1705  noobj_loss: 0.0801  bbox_loss: 0.0111  cls_loss: 0.0333
<<<iteration:[60/525] - total_loss: 0.2521  obj_loss: 0.1450  noobj_loss: 0.0775  bbox_loss: 0.0096  cls_loss: 0.0204
<<<iteration:[80/525] - total_loss: 0.3002  obj_loss: 0.1619  noobj_loss: 0.0980  bbox_loss: 0.0122  cls_loss: 0.0283
<<<iteration:[100/525] - total_loss: 0.2983  obj_loss: 0.1689  noobj_loss: 0.0791  bbox_loss: 0.0102  cls_loss: 0.0389
<<<iteration:[120/525] - total_loss: 0.3132  obj_loss: 0.1708  noobj_loss: 0.0873  bbox_loss: 0.0101  cls_loss: 0.0482
<<<iteration:[140/525] - total_loss: 0.2931  obj_loss: 0.1886  noobj_loss: 0.0825  bbox_loss: 0.0089  cls_loss: 0.0189
<<<iteration:[160/525] - total_loss: 0.2855  obj_loss: 0.1664  noobj_loss: 0.0894  bbox_loss: 0.0095  cls_loss: 0.0270
<<<iteration:[180/525] - total_loss: 0.2701  obj_loss: 0.1525  noobj_loss: 0.0864  bbox_loss: 0.0105  cls_loss: 0.0220
<<<iteration:[200/525] - total_loss: 0.3146  obj_loss: 0.1762  noobj_loss: 0.0839  bbox_loss: 0.0110  cls_loss: 0.0415
<<<iteration:[220/525] - total_loss: 0.3098  obj_loss: 0.1709  noobj_loss: 0.0904  bbox_loss: 0.0114  cls_loss: 0.0367
<<<iteration:[240/525] - total_loss: 0.2774  obj_loss: 0.1495  noobj_loss: 0.0855  bbox_loss: 0.0121  cls_loss: 0.0244
<<<iteration:[260/525] - total_loss: 0.2993  obj_loss: 0.1620  noobj_loss: 0.0920  bbox_loss: 0.0118  cls_loss: 0.0325
<<<iteration:[280/525] - total_loss: 0.3004  obj_loss: 0.1601  noobj_loss: 0.0809  bbox_loss: 0.0108  cls_loss: 0.0459
<<<iteration:[300/525] - total_loss: 0.2766  obj_loss: 0.1645  noobj_loss: 0.0797  bbox_loss: 0.0092  cls_loss: 0.0261
<<<iteration:[320/525] - total_loss: 0.2877  obj_loss: 0.1621  noobj_loss: 0.0866  bbox_loss: 0.0100  cls_loss: 0.0324
<<<iteration:[340/525] - total_loss: 0.2913  obj_loss: 0.1622  noobj_loss: 0.0906  bbox_loss: 0.0111  cls_loss: 0.0283
<<<iteration:[360/525] - total_loss: 0.3114  obj_loss: 0.1814  noobj_loss: 0.0817  bbox_loss: 0.0100  cls_loss: 0.0392
<<<iteration:[380/525] - total_loss: 0.2755  obj_loss: 0.1591  noobj_loss: 0.0883  bbox_loss: 0.0093  cls_loss: 0.0256
<<<iteration:[400/525] - total_loss: 0.3094  obj_loss: 0.1766  noobj_loss: 0.0888  bbox_loss: 0.0112  cls_loss: 0.0322
<<<iteration:[420/525] - total_loss: 0.3017  obj_loss: 0.1809  noobj_loss: 0.0936  bbox_loss: 0.0094  cls_loss: 0.0272
<<<iteration:[440/525] - total_loss: 0.3038  obj_loss: 0.1725  noobj_loss: 0.0935  bbox_loss: 0.0106  cls_loss: 0.0316
<<<iteration:[460/525] - total_loss: 0.2861  obj_loss: 0.1698  noobj_loss: 0.0979  bbox_loss: 0.0089  cls_loss: 0.0228
<<<iteration:[480/525] - total_loss: 0.2638  obj_loss: 0.1433  noobj_loss: 0.0816  bbox_loss: 0.0112  cls_loss: 0.0236
<<<iteration:[500/525] - total_loss: 0.2711  obj_loss: 0.1416  noobj_loss: 0.0883  bbox_loss: 0.0111  cls_loss: 0.0299
<<<iteration:[520/525] - total_loss: 0.2809  obj_loss: 0.1380  noobj_loss: 0.0870  bbox_loss: 0.0127  cls_loss: 0.0361
epoch:33/100 - Train Loss: 0.2903, Val Loss: 0.2878
<<<iteration:[20/525] - total_loss: 0.3174  obj_loss: 0.1833  noobj_loss: 0.0982  bbox_loss: 0.0110  cls_loss: 0.0299
<<<iteration:[40/525] - total_loss: 0.2771  obj_loss: 0.1547  noobj_loss: 0.0821  bbox_loss: 0.0102  cls_loss: 0.0302
<<<iteration:[60/525] - total_loss: 0.2643  obj_loss: 0.1505  noobj_loss: 0.0836  bbox_loss: 0.0089  cls_loss: 0.0273
<<<iteration:[80/525] - total_loss: 0.2970  obj_loss: 0.1691  noobj_loss: 0.0857  bbox_loss: 0.0105  cls_loss: 0.0327
<<<iteration:[100/525] - total_loss: 0.2912  obj_loss: 0.1672  noobj_loss: 0.0901  bbox_loss: 0.0111  cls_loss: 0.0236
<<<iteration:[120/525] - total_loss: 0.2709  obj_loss: 0.1600  noobj_loss: 0.0921  bbox_loss: 0.0103  cls_loss: 0.0131
<<<iteration:[140/525] - total_loss: 0.2718  obj_loss: 0.1370  noobj_loss: 0.0826  bbox_loss: 0.0114  cls_loss: 0.0367
<<<iteration:[160/525] - total_loss: 0.3133  obj_loss: 0.1588  noobj_loss: 0.0814  bbox_loss: 0.0133  cls_loss: 0.0471
<<<iteration:[180/525] - total_loss: 0.2950  obj_loss: 0.1652  noobj_loss: 0.0891  bbox_loss: 0.0107  cls_loss: 0.0318
<<<iteration:[200/525] - total_loss: 0.2754  obj_loss: 0.1543  noobj_loss: 0.0945  bbox_loss: 0.0092  cls_loss: 0.0280
<<<iteration:[220/525] - total_loss: 0.3639  obj_loss: 0.1477  noobj_loss: 0.1001  bbox_loss: 0.0171  cls_loss: 0.0806
<<<iteration:[240/525] - total_loss: 0.2670  obj_loss: 0.1540  noobj_loss: 0.0879  bbox_loss: 0.0092  cls_loss: 0.0229
<<<iteration:[260/525] - total_loss: 0.2742  obj_loss: 0.1470  noobj_loss: 0.0861  bbox_loss: 0.0107  cls_loss: 0.0307
<<<iteration:[280/525] - total_loss: 0.3068  obj_loss: 0.1842  noobj_loss: 0.0850  bbox_loss: 0.0108  cls_loss: 0.0262
<<<iteration:[300/525] - total_loss: 0.2874  obj_loss: 0.1698  noobj_loss: 0.0931  bbox_loss: 0.0110  cls_loss: 0.0162
<<<iteration:[320/525] - total_loss: 0.2983  obj_loss: 0.1709  noobj_loss: 0.0885  bbox_loss: 0.0103  cls_loss: 0.0317
<<<iteration:[340/525] - total_loss: 0.2932  obj_loss: 0.1673  noobj_loss: 0.0829  bbox_loss: 0.0111  cls_loss: 0.0289
<<<iteration:[360/525] - total_loss: 0.2974  obj_loss: 0.1853  noobj_loss: 0.0918  bbox_loss: 0.0085  cls_loss: 0.0237
<<<iteration:[380/525] - total_loss: 0.2732  obj_loss: 0.1560  noobj_loss: 0.0931  bbox_loss: 0.0090  cls_loss: 0.0257
<<<iteration:[400/525] - total_loss: 0.2914  obj_loss: 0.1513  noobj_loss: 0.0909  bbox_loss: 0.0108  cls_loss: 0.0404
<<<iteration:[420/525] - total_loss: 0.2652  obj_loss: 0.1419  noobj_loss: 0.0937  bbox_loss: 0.0104  cls_loss: 0.0243
<<<iteration:[440/525] - total_loss: 0.2669  obj_loss: 0.1526  noobj_loss: 0.0876  bbox_loss: 0.0095  cls_loss: 0.0228
<<<iteration:[460/525] - total_loss: 0.2809  obj_loss: 0.1627  noobj_loss: 0.0860  bbox_loss: 0.0091  cls_loss: 0.0298
<<<iteration:[480/525] - total_loss: 0.2845  obj_loss: 0.1595  noobj_loss: 0.0852  bbox_loss: 0.0107  cls_loss: 0.0290
<<<iteration:[500/525] - total_loss: 0.3221  obj_loss: 0.1729  noobj_loss: 0.0805  bbox_loss: 0.0126  cls_loss: 0.0461
